"","mn","yr","st","typ","SO2","NO2","PM10","SPM"
"468","Feb","2014","Mayapuri","ind",5,105,314,NA
"469","Feb","2014","Mayapuri","ind",16,116,257,NA
"470","Apr","2014","Mayapuri","ind",10,66,253,NA
"471","May","2014","Mayapuri","ind",5,68,149,NA
"472","Jun","2014","Mayapuri","ind",7,77,189,NA
"473","Nov","2014","Mayapuri","ind",3,71,93,NA
"474","Dec","2014","Mayapuri","ind",4,58,121,NA
"475","Mar","2014","Mayapuri","ind",4,93,141,NA
"476","Mar","2014","Mayapuri","ind",10,58,128,NA
"477","Mar","2014","Mayapuri","ind",6,86,188,NA
"478","Feb","2014","Mayapuri","ind",2,85,219,NA
"479","Mar","2014","Mayapuri","ind",11,88,215,NA
"480","Apr","2014","Mayapuri","ind",2,44,277,NA
"481","Apr","2014","Mayapuri","ind",10,72,181,NA
"482","Apr","2014","Mayapuri","ind",2,75,110,NA
"483","Apr","2014","Mayapuri","ind",28,123,245,NA
"484","Apr","2014","Mayapuri","ind",19,137,300,NA
"485","Apr","2014","Mayapuri","ind",17,131,303,NA
"486","Jun","2014","Mayapuri","ind",4,72,127,NA
"487","Jul","2014","Mayapuri","ind",17,82,366,NA
"488","Aug","2014","Mayapuri","ind",11,103,281,NA
"489","May","2014","Mayapuri","ind",2,67,106,NA
"490","May","2014","Mayapuri","ind",10,81,150,NA
"491","May","2014","Mayapuri","ind",2,86,168,NA
"492","May","2014","Mayapuri","ind",2,107,222,NA
"493","May","2014","Mayapuri","ind",2,125,257,NA
"494","Mar","2014","Mayapuri","ind",3,111,305,NA
"495","Apr","2014","Mayapuri","ind",2,109,300,NA
"496","May","2014","Mayapuri","ind",2,63,217,NA
"497","Jun","2014","Mayapuri","ind",2,55,230,NA
"498","Jun","2014","Mayapuri","ind",2,56,128,NA
"499","Jun","2014","Mayapuri","ind",2,58,169,NA
"500","Jun","2014","Mayapuri","ind",3,47,226,NA
"501","Jun","2014","Mayapuri","ind",2,17,159,NA
"502","Aug","2014","Mayapuri","ind",2,78,314,NA
"503","Sep","2014","Mayapuri","ind",2,82,425,NA
"504","Oct","2014","Mayapuri","ind",2,80,335,NA
"505","Jul","2014","Mayapuri","ind",5,90,140,NA
"506","Jul","2014","Mayapuri","ind",2,81,113,NA
"507","Jul","2014","Mayapuri","ind",2,65,67,NA
"508","Jul","2014","Mayapuri","ind",2,79,81,NA
"509","Jul","2014","Mayapuri","ind",2,49,114,NA
"510","May","2014","Mayapuri","ind",5,47,186,NA
"511","Jun","2014","Mayapuri","ind",9,56,108,NA
"512","Jul","2014","Mayapuri","ind",5,78,181,NA
"513","Nov","2014","Mayapuri","ind",3,59,119,NA
"514","Dec","2014","Mayapuri","ind",2,39,97,NA
"515","Aug","2014","Mayapuri","ind",2,76,175,NA
"516","Aug","2014","Mayapuri","ind",2,68,200,NA
"517","Aug","2014","Mayapuri","ind",3,53,138,NA
"518","Sep","2014","Mayapuri","ind",2,50,125,NA
"519","Sep","2014","Mayapuri","ind",2,38,153,NA
"520","Sep","2014","Mayapuri","ind",2,56,169,NA
"521","Sep","2014","Mayapuri","ind",2,81,240,NA
"522","Sep","2014","Mayapuri","ind",3,67,236,NA
"523","Sep","2014","Mayapuri","ind",2,71,198,NA
"524","Sep","2014","Mayapuri","ind",4,49,188,NA
"525","Sep","2014","Mayapuri","ind",2,63,246,NA
"526","Oct","2014","Mayapuri","ind",5,61,220,NA
"527","Oct","2014","Mayapuri","ind",2,90,273,NA
"528","Oct","2014","Mayapuri","ind",2,80,358,NA
"529","Oct","2014","Mayapuri","ind",2,141,546,NA
"530","Oct","2014","Mayapuri","ind",2,163,420,NA
"531","Oct","2014","Mayapuri","ind",4,122,459,NA
"532","Oct","2014","Mayapuri","ind",4,100,319,NA
"533","Oct","2014","Mayapuri","ind",2,142,275,NA
"534","Apr","2014","Mayapuri","ind",5,142,442,NA
"535","May","2014","Mayapuri","ind",5,128,376,NA
"536","Jun","2014","Mayapuri","ind",10,148,452,NA
"537","Nov","2014","Mayapuri","ind",8,176,508,NA
"538","Dec","2014","Mayapuri","ind",11,195,537,NA
"539","Nov","2014","Mayapuri","ind",2,196,709,NA
"540","Nov","2014","Mayapuri","ind",3,147,609,NA
"541","Nov","2014","Mayapuri","ind",6,169,581,NA
"542","Mar","2014","Mayapuri","ind",2,152,395,NA
"543","Apr","2014","Mayapuri","ind",14,163,414,NA
"544","Oct","2014","Mayapuri","ind",7,142,545,NA
"545","Nov","2014","Mayapuri","ind",5,160,469,NA
"546","Dec","2014","Mayapuri","ind",20,209,657,NA
"547","Dec","2014","Mayapuri","ind",3,169,633,NA
"548","Dec","2014","Mayapuri","ind",2,118,369,NA
"549","Dec","2014","Mayapuri","ind",2,102,323,NA
"550","Feb","2014","N.Y. School","rsd",8,53,287,NA
"551","Mar","2014","N.Y. School","rsd",13,77,358,NA
"552","Jan","2014","N.Y. School","rsd",22,117,375,NA
"553","Jan","2014","N.Y. School","rsd",19,113,396,NA
"554","Jan","2014","N.Y. School","rsd",28,101,337,NA
"555","Jan","2014","N.Y. School","rsd",8,61,129,NA
"556","Jan","2014","N.Y. School","rsd",5,45,99,NA
"557","Jan","2014","N.Y. School","rsd",2,63,167,NA
"558","Apr","2014","N.Y. School","rsd",7,78,196,NA
"559","May","2014","N.Y. School","rsd",8,103,194,NA
"560","Jun","2014","N.Y. School","rsd",22,90,174,NA
"561","Feb","2014","N.Y. School","rsd",8,108,198,NA
"562","Feb","2014","N.Y. School","rsd",13,111,258,NA
"563","Feb","2014","N.Y. School","rsd",11,92,242,NA
"564","Feb","2014","N.Y. School","rsd",6,110,176,NA
"565","Feb","2014","N.Y. School","rsd",4,82,154,NA
"566","Nov","2014","N.Y. School","rsd",4,58,90,NA
"567","Dec","2014","N.Y. School","rsd",4,64,72,NA
"568","Mar","2014","N.Y. School","rsd",15,80,100,NA
"569","Mar","2014","N.Y. School","rsd",21,82,141,NA
"570","Mar","2014","N.Y. School","rsd",17,85,97,NA
"571","Mar","2014","N.Y. School","rsd",12,93,106,NA
"572","Mar","2014","N.Y. School","rsd",8,65,73,NA
"573","Mar","2014","N.Y. School","rsd",9,65,88,NA
"574","Apr","2014","N.Y. School","rsd",8,103,115,NA
"575","Apr","2014","N.Y. School","rsd",6,114,137,NA
"576","Apr","2014","N.Y. School","rsd",19,18,78,NA
"577","Apr","2014","N.Y. School","rsd",10,119,153,NA
"578","Apr","2014","N.Y. School","rsd",9,104,84,NA
"579","Apr","2014","N.Y. School","rsd",13,74,128,NA
"580","Apr","2014","N.Y. School","rsd",11,93,124,NA
"581","Apr","2014","N.Y. School","rsd",12,109,164,NA
"582","May","2014","N.Y. School","rsd",2,53,77,NA
"583","May","2014","N.Y. School","rsd",8,72,96,NA
"584","May","2014","N.Y. School","rsd",5,68,65,NA
"585","May","2014","N.Y. School","rsd",4,61,141,NA
"586","May","2014","N.Y. School","rsd",5,74,137,NA
"587","May","2014","N.Y. School","rsd",5,77,180,NA
"588","May","2014","N.Y. School","rsd",15,115,153,NA
"589","May","2014","N.Y. School","rsd",5,111,137,NA
"590","Oct","2014","N.Y. School","rsd",3,31,268,NA
"591","Nov","2014","N.Y. School","rsd",2,11,332,NA
"592","Dec","2014","N.Y. School","rsd",2,45,243,NA
"593","Jun","2014","N.Y. School","rsd",4,49,136,NA
"594","Jun","2014","N.Y. School","rsd",2,60,71,NA
"595","Jun","2014","N.Y. School","rsd",2,69,117,NA
"596","Jun","2014","N.Y. School","rsd",2,49,163,NA
"597","Jun","2014","N.Y. School","rsd",2,40,101,NA
"598","Jan","2014","N.Y. School","rsd",4,47,96,NA
"599","Feb","2014","N.Y. School","rsd",2,87,67,NA
"600","Mar","2014","N.Y. School","rsd",4,47,69,NA
"601","Jul","2014","N.Y. School","rsd",6,33,67,NA
"602","Jul","2014","N.Y. School","rsd",7,60,35,NA
"603","Jul","2014","N.Y. School","rsd",2,45,192,NA
"604","Jul","2014","N.Y. School","rsd",3,47,58,NA
"605","Jul","2014","N.Y. School","rsd",3,34,68,NA
"606","Nov","2014","N.Y. School","rsd",2,35,56,NA
"607","Dec","2014","N.Y. School","rsd",2,34,35,NA
"608","Aug","2014","N.Y. School","rsd",2,99,140,NA
"609","Aug","2014","N.Y. School","rsd",2,76,158,NA
"610","Aug","2014","N.Y. School","rsd",2,78,117,NA
"611","Aug","2014","N.Y. School","rsd",2,63,65,NA
"612","Aug","2014","N.Y. School","rsd",2,67,47,NA
"613","Aug","2014","N.Y. School","rsd",4,63,67,NA
"614","Feb","2014","N.Y. School","rsd",2,45,39,NA
"615","Mar","2014","N.Y. School","rsd",3,51,22,NA
"616","Apr","2014","N.Y. School","rsd",12,37,21,NA
"617","Oct","2014","N.Y. School","rsd",3,66,53,NA
"618","Nov","2014","N.Y. School","rsd",4,51,57,NA
"619","Sep","2014","N.Y. School","rsd",2,55,52,NA
"620","Sep","2014","N.Y. School","rsd",2,81,56,NA
"621","Apr","2014","N.Y. School","rsd",2,90,129,NA
"622","May","2014","N.Y. School","rsd",2,68,157,NA
"623","Sep","2014","N.Y. School","rsd",8,62,51,NA
"624","Nov","2014","N.Y. School","rsd",5,185,194,NA
"625","Nov","2014","N.Y. School","rsd",7,177,254,NA
"626","Nov","2014","N.Y. School","rsd",4,176,258,NA
"627","Nov","2014","N.Y. School","rsd",9,152,219,NA
"628","Nov","2014","N.Y. School","rsd",16,146,274,NA
"629","Nov","2014","N.Y. School","rsd",20,160,355,NA
"630","Nov","2014","N.Y. School","rsd",7,157,366,NA
"631","Nov","2014","N.Y. School","rsd",19,145,306,NA
"632","Apr","2014","N.Y. School","rsd",7,121,228,NA
"633","May","2014","N.Y. School","rsd",4,122,249,NA
"634","Oct","2014","N.Y. School","rsd",17,143,247,NA
"635","Nov","2014","N.Y. School","rsd",13,150,286,NA
"636","Dec","2014","N.Y. School","rsd",12,172,500,NA
"637","Dec","2014","N.Y. School","rsd",7,100,223,NA
"638","Dec","2014","N.Y. School","rsd",8,119,245,NA
"639","Dec","2014","N.Y. School","rsd",14,123,403,NA
"640","Jul","2014","Town Hall","rsd",12,114,421,NA
"641","Aug","2014","Town Hall","rsd",14,91,459,NA
"642","Sep","2014","Town Hall","rsd",14,106,541,NA
"643","Jan","2014","Town Hall","rsd",10,114,499,NA
"644","Jan","2014","Town Hall","rsd",6,82,444,NA
"645","Jan","2014","Town Hall","rsd",2,75,228,NA
"646","Jan","2014","Town Hall","rsd",6,60,368,NA
"647","Jan","2014","Town Hall","rsd",3,59,327,NA
"648","Apr","2014","Town Hall","rsd",5,110,221,NA
"649","May","2014","Town Hall","rsd",16,112,226,NA
"650","Jun","2014","Town Hall","rsd",18,97,143,NA
"651","Dec","2014","Town Hall","rsd",3,90,217,NA
"652","Feb","2014","Town Hall","rsd",4,85,145,NA
"653","Feb","2014","Town Hall","rsd",4,46,136,NA
"654","Feb","2014","Town Hall","rsd",17,109,244,NA
"655","Feb","2014","Town Hall","rsd",21,112,213,NA
"656","Apr","2014","Town Hall","rsd",9,106,138,NA
"657","May","2014","Town Hall","rsd",6,87,98,NA
"658","Jun","2014","Town Hall","rsd",3,82,133,NA
"659","Mar","2014","Town Hall","rsd",8,76,118,NA
"660","Mar","2014","Town Hall","rsd",17,109,139,NA
"661","Mar","2014","Town Hall","rsd",27,99,137,NA
"662","Mar","2014","Town Hall","rsd",24,83,155,NA
"663","Mar","2014","Town Hall","rsd",25,84,131,NA
"664","Jan","2014","Town Hall","rsd",24,108,214,NA
"665","Feb","2014","Town Hall","rsd",7,85,128,NA
"666","Mar","2014","Town Hall","rsd",4,85,81,NA
"667","Nov","2014","Town Hall","rsd",15,134,219,NA
"668","Dec","2014","Town Hall","rsd",18,120,246,NA
"669","Apr","2014","Town Hall","rsd",21,76,177,NA
"670","Apr","2014","Town Hall","rsd",3,122,198,NA
"671","Apr","2014","Town Hall","rsd",6,117,239,NA
"672","Jun","2014","Town Hall","rsd",5,109,134,NA
"673","Jul","2014","Town Hall","rsd",15,113,281,NA
"674","Aug","2014","Town Hall","rsd",2,96,211,NA
"675","May","2014","Town Hall","rsd",8,94,143,NA
"676","May","2014","Town Hall","rsd",6,81,152,NA
"677","May","2014","Town Hall","rsd",13,103,182,NA
"678","May","2014","Town Hall","rsd",2,103,256,NA
"679","May","2014","Town Hall","rsd",11,118,208,NA
"680","Mar","2014","Town Hall","rsd",3,106,216,NA
"681","Apr","2014","Town Hall","rsd",2,103,214,NA
"682","May","2014","Town Hall","rsd",2,113,193,NA
"683","Oct","2014","Town Hall","rsd",3,44,242,NA
"684","Nov","2014","Town Hall","rsd",2,44,289,NA
"685","Dec","2014","Town Hall","rsd",2,24,187,NA
"686","Jun","2014","Town Hall","rsd",2,65,154,NA
"687","Jun","2014","Town Hall","rsd",2,69,142,NA
"688","Jan","2014","Town Hall","rsd",6,72,98,NA
"689","Feb","2014","Town Hall","rsd",2,91,94,NA
"690","Mar","2014","Town Hall","rsd",2,48,81,NA
"691","Aug","2014","Town Hall","rsd",2,63,222,NA
"692","Sep","2014","Town Hall","rsd",2,66,182,NA
"693","Oct","2014","Town Hall","rsd",2,65,168,NA
"694","Jul","2014","Town Hall","rsd",2,93,47,NA
"695","Jul","2014","Town Hall","rsd",5,55,39,NA
"696","May","2014","Town Hall","rsd",4,105,106,NA
"697","Jun","2014","Town Hall","rsd",7,55,43,NA
"698","Jul","2014","Town Hall","rsd",7,56,52,NA
"699","Aug","2014","Town Hall","rsd",2,92,129,NA
"700","Aug","2014","Town Hall","rsd",2,88,110,NA
"701","Aug","2014","Town Hall","rsd",2,89,98,NA
"702","Aug","2014","Town Hall","rsd",5,106,100,NA
"703","Aug","2014","Town Hall","rsd",5,105,78,NA
"704","Feb","2014","Town Hall","rsd",2,44,29,NA
"705","Mar","2014","Town Hall","rsd",2,43,29,NA
"706","Apr","2014","Town Hall","rsd",2,36,25,NA
"707","Sep","2014","Town Hall","rsd",3,67,65,NA
"708","Oct","2014","Town Hall","rsd",3,85,61,NA
"709","Nov","2014","Town Hall","rsd",12,90,59,NA
"710","Sep","2014","Town Hall","rsd",2,73,97,NA
"711","Sep","2014","Town Hall","rsd",4,69,86,NA
"712","Apr","2014","Town Hall","rsd",2,88,154,NA
"713","May","2014","Town Hall","rsd",2,73,144,NA
"714","Apr","2014","Town Hall","rsd",2,136,305,NA
"715","May","2014","Town Hall","rsd",2,111,269,NA
"716","Jun","2014","Town Hall","rsd",2,133,296,NA
"717","Nov","2014","Town Hall","rsd",6,152,407,NA
"718","Dec","2014","Town Hall","rsd",3,156,429,NA
"719","Nov","2014","Town Hall","rsd",6,164,327,NA
"720","Nov","2014","Town Hall","rsd",12,162,268,NA
"721","Nov","2014","Town Hall","rsd",11,167,309,NA
"722","Dec","2014","Town Hall","rsd",14,127,250,NA
"723","Dec","2014","Town Hall","rsd",10,118,289,NA
"724","Dec","2014","Town Hall","rsd",15,114,400,NA
"725","Dec","2014","Town Hall","rsd",2,175,567,NA
"726","Dec","2014","Town Hall","rsd",3,124,375,NA
"727","Dec","2014","Town Hall","rsd",2,125,283,NA
"728","Dec","2014","Town Hall","rsd",6,166,452,NA
"729","Dec","2014","Town Hall","rsd",2,118,288,NA
