"","mn","yr","st","typ","SO2","NO2","PM10","SPM"
"474","Dec","2015","N.Y. School","rsd",3,123,273,NA
"475","Dec","2015","N.Y. School","rsd",2,122,280,NA
"476","Dec","2015","N.Y. School","rsd",2,161,284,NA
"477","Dec","2015","N.Y. School","rsd",2,208,386,NA
"478","Dec","2015","N.Y. School","rsd",21,152,253,NA
"479","Dec","2015","N.Y. School","rsd",19,145,311,NA
"480","Jan","2015","Town Hall","rsd",6,90,236,NA
"481","Jan","2015","Town Hall","rsd",4,89,269,NA
"482","Jan","2015","Town Hall","rsd",2,78,271,NA
"483","Jan","2015","Town Hall","rsd",3,72,280,NA
"484","Jan","2015","Town Hall","rsd",2,101,279,NA
"485","Feb","2015","Town Hall","rsd",9,102,163,NA
"486","Feb","2015","Town Hall","rsd",6,130,301,NA
"487","Feb","2015","Town Hall","rsd",2,179,266,NA
"488","Feb","2015","Town Hall","rsd",2,147,263,NA
"489","Feb","2015","Town Hall","rsd",3,132,258,NA
"490","Feb","2015","Town Hall","rsd",9,126,297,NA
"491","Feb","2015","Town Hall","rsd",6,105,274,NA
"492","Feb","2015","Town Hall","rsd",8,61,207,NA
"493","Mar","2015","Town Hall","rsd",2,95,92,NA
"494","Mar","2015","Town Hall","rsd",4,137,128,NA
"495","Mar","2015","Town Hall","rsd",5,103,132,NA
"496","Mar","2015","Town Hall","rsd",3,101,182,NA
"497","Mar","2015","Town Hall","rsd",10,139,165,NA
"498","Mar","2015","Town Hall","rsd",7,115,185,NA
"499","Mar","2015","Town Hall","rsd",9,136,226,NA
"500","Mar","2015","Town Hall","rsd",3,85,130,NA
"501","Apr","2015","Town Hall","rsd",17,108,162,NA
"502","Apr","2015","Town Hall","rsd",3,98,214,NA
"503","Apr","2015","Town Hall","rsd",11,104,292,NA
"504","Apr","2015","Town Hall","rsd",3,145,499,NA
"505","Apr","2015","Town Hall","rsd",5,148,382,NA
"506","Apr","2015","Town Hall","rsd",3,138,292,NA
"507","Apr","2015","Town Hall","rsd",3,137,369,NA
"508","Apr","2015","Town Hall","rsd",3,125,409,NA
"509","May","2015","Town Hall","rsd",4,123,342,NA
"510","May","2015","Town Hall","rsd",2,77,250,NA
"511","May","2015","Town Hall","rsd",6,104,270,NA
"512","May","2015","Town Hall","rsd",12,93,211,NA
"513","May","2015","Town Hall","rsd",11,117,173,NA
"514","May","2015","Town Hall","rsd",2,114,174,NA
"515","May","2015","Town Hall","rsd",13,93,219,NA
"516","May","2015","Town Hall","rsd",10,108,393,NA
"517","Jun","2015","Town Hall","rsd",6,116,142,NA
"518","Jun","2015","Town Hall","rsd",8,92,93,NA
"519","Jun","2015","Town Hall","rsd",17,114,176,NA
"520","Jun","2015","Town Hall","rsd",12,35,224,NA
"521","Jun","2015","Town Hall","rsd",12,50,184,NA
"522","Jun","2015","Town Hall","rsd",12,66,157,NA
"523","Jun","2015","Town Hall","rsd",15,83,138,NA
"524","Jun","2015","Town Hall","rsd",3,62,53,NA
"525","Jul","2015","Town Hall","rsd",2,29,72,NA
"526","Jul","2015","Town Hall","rsd",2,33,89,NA
"527","Jul","2015","Town Hall","rsd",11,97,63,NA
"528","Jul","2015","Town Hall","rsd",4,102,78,NA
"529","Jul","2015","Town Hall","rsd",2,80,62,NA
"530","Jul","2015","Town Hall","rsd",2,30,77,NA
"531","Jul","2015","Town Hall","rsd",2,48,111,NA
"532","Jul","2015","Town Hall","rsd",8,43,88,NA
"533","Aug","2015","Town Hall","rsd",2,50,39,NA
"534","Aug","2015","Town Hall","rsd",2,71,54,NA
"535","Aug","2015","Town Hall","rsd",2,47,53,NA
"536","Aug","2015","Town Hall","rsd",2,54,38,NA
"537","Aug","2015","Town Hall","rsd",2,38,41,NA
"538","Aug","2015","Town Hall","rsd",2,52,57,NA
"539","Aug","2015","Town Hall","rsd",2,77,89,NA
"540","Aug","2015","Town Hall","rsd",2,75,65,NA
"541","Sep","2015","Town Hall","rsd",2,47,110,NA
"542","Sep","2015","Town Hall","rsd",2,40,134,NA
"543","Sep","2015","Town Hall","rsd",4,80,149,NA
"544","Sep","2015","Town Hall","rsd",4,107,81,NA
"545","Sep","2015","Town Hall","rsd",2,88,109,NA
"546","Sep","2015","Town Hall","rsd",2,113,97,NA
"547","Sep","2015","Town Hall","rsd",2,46,33,NA
"548","Sep","2015","Town Hall","rsd",2,73,58,NA
"549","Oct","2015","Town Hall","rsd",7,124,139,NA
"550","Oct","2015","Town Hall","rsd",8,115,173,NA
"551","Oct","2015","Town Hall","rsd",5,118,149,NA
"552","Oct","2015","Town Hall","rsd",8,110,98,NA
"553","Oct","2015","Town Hall","rsd",13,110,121,NA
"554","Oct","2015","Town Hall","rsd",9,121,178,NA
"555","Oct","2015","Town Hall","rsd",19,162,296,NA
"556","Nov","2015","Town Hall","rsd",32,155,457,NA
"557","Nov","2015","Town Hall","rsd",38,137,260,NA
"558","Nov","2015","Town Hall","rsd",18,145,101,NA
"559","Nov","2015","Town Hall","rsd",26,183,377,NA
"560","Nov","2015","Town Hall","rsd",17,188,353,NA
"561","Nov","2015","Town Hall","rsd",9,183,225,NA
"562","Nov","2015","Town Hall","rsd",37,173,295,NA
"563","Nov","2015","Town Hall","rsd",39,207,305,NA
"564","Dec","2015","Town Hall","rsd",3,182,435,NA
"565","Dec","2015","Town Hall","rsd",3,151,335,NA
"566","Dec","2015","Town Hall","rsd",2,159,289,NA
"567","Dec","2015","Town Hall","rsd",5,136,264,NA
"568","Dec","2015","Town Hall","rsd",13,178,346,NA
"569","Dec","2015","Town Hall","rsd",3,174,346,NA
"570","Dec","2015","Town Hall","rsd",2,130,271,NA
"571","Dec","2015","Town Hall","rsd",2,161,318,NA
"572","Jan","2015","Mayapuri","ind",9,99,344,NA
"573","Jan","2015","Mayapuri","ind",10,98,304,NA
"574","Jan","2015","Mayapuri","ind",8,122,374,NA
"575","Jan","2015","Mayapuri","ind",2,66,224,NA
"576","Jan","2015","Mayapuri","ind",6,82,270,NA
"577","Jan","2015","Mayapuri","ind",7,76,251,NA
"578","Jan","2015","Mayapuri","ind",16,66,234,NA
"579","Feb","2015","Mayapuri","ind",3,133,293,NA
"580","Feb","2015","Mayapuri","ind",4,112,356,NA
"581","Feb","2015","Mayapuri","ind",5,115,312,NA
"582","Feb","2015","Mayapuri","ind",3,113,257,NA
"583","Feb","2015","Mayapuri","ind",6,88,269,NA
"584","Feb","2015","Mayapuri","ind",17,99,286,NA
"585","Feb","2015","Mayapuri","ind",10,85,322,NA
"586","Feb","2015","Mayapuri","ind",10,104,333,NA
"587","Mar","2015","Mayapuri","ind",7,130,165,NA
"588","Mar","2015","Mayapuri","ind",4,95,254,NA
"589","Mar","2015","Mayapuri","ind",17,139,248,NA
"590","Mar","2015","Mayapuri","ind",3,63,117,NA
"591","Mar","2015","Mayapuri","ind",3,97,89,NA
"592","Mar","2015","Mayapuri","ind",2,52,152,NA
"593","Mar","2015","Mayapuri","ind",3,100,173,NA
"594","Mar","2015","Mayapuri","ind",5,77,207,NA
"595","Apr","2015","Mayapuri","ind",25,118,202,NA
"596","Apr","2015","Mayapuri","ind",5,114,215,NA
"597","Apr","2015","Mayapuri","ind",5,127,287,NA
"598","Apr","2015","Mayapuri","ind",15,120,260,NA
"599","Apr","2015","Mayapuri","ind",13,112,308,NA
"600","Apr","2015","Mayapuri","ind",30,106,150,NA
"601","Apr","2015","Mayapuri","ind",3,112,406,NA
"602","Apr","2015","Mayapuri","ind",13,131,379,NA
"603","May","2015","Mayapuri","ind",17,102,448,NA
"604","May","2015","Mayapuri","ind",8,80,110,NA
"605","May","2015","Mayapuri","ind",17,83,300,NA
"606","May","2015","Mayapuri","ind",2,100,892,NA
"607","May","2015","Mayapuri","ind",2,63,388,NA
"608","May","2015","Mayapuri","ind",5,94,602,NA
"609","May","2015","Mayapuri","ind",2,100,366,NA
"610","May","2015","Mayapuri","ind",2,104,408,NA
"611","Jun","2015","Mayapuri","ind",2,94,205,NA
"612","Jun","2015","Mayapuri","ind",2,87,163,NA
"613","Jun","2015","Mayapuri","ind",19,111,274,NA
"614","Jun","2015","Mayapuri","ind",2,76,174,NA
"615","Jun","2015","Mayapuri","ind",2,109,200,NA
"616","Jun","2015","Mayapuri","ind",2,106,236,NA
"617","Jun","2015","Mayapuri","ind",11,74,286,NA
"618","Jun","2015","Mayapuri","ind",4,57,105,NA
"619","Jul","2015","Mayapuri","ind",2,23,164,NA
"620","Jul","2015","Mayapuri","ind",2,32,191,NA
"621","Jul","2015","Mayapuri","ind",6,66,113,NA
"622","Jul","2015","Mayapuri","ind",2,88,111,NA
"623","Jul","2015","Mayapuri","ind",4,78,77,NA
"624","Jul","2015","Mayapuri","ind",3,54,56,NA
"625","Jul","2015","Mayapuri","ind",2,45,122,NA
"626","Jul","2015","Mayapuri","ind",6,51,116,NA
"627","Aug","2015","Mayapuri","ind",2,53,140,NA
"628","Aug","2015","Mayapuri","ind",2,72,75,NA
"629","Aug","2015","Mayapuri","ind",2,53,71,NA
"630","Aug","2015","Mayapuri","ind",2,110,80,NA
"631","Aug","2015","Mayapuri","ind",4,70,51,NA
"632","Aug","2015","Mayapuri","ind",4,77,100,NA
"633","Aug","2015","Mayapuri","ind",2,71,114,NA
"634","Aug","2015","Mayapuri","ind",2,66,91,NA
"635","Sep","2015","Mayapuri","ind",2,70,171,NA
"636","Sep","2015","Mayapuri","ind",2,85,203,NA
"637","Sep","2015","Mayapuri","ind",2,64,264,NA
"638","Sep","2015","Mayapuri","ind",3,79,238,NA
"639","Sep","2015","Mayapuri","ind",6,107,304,NA
"640","Sep","2015","Mayapuri","ind",6,76,214,NA
"641","Sep","2015","Mayapuri","ind",4,71,131,NA
"642","Sep","2015","Mayapuri","ind",7,46,173,NA
"643","Oct","2015","Mayapuri","ind",3,51,240,NA
"644","Oct","2015","Mayapuri","ind",12,69,236,NA
"645","Oct","2015","Mayapuri","ind",4,70,193,NA
"646","Oct","2015","Mayapuri","ind",19,121,365,NA
"647","Oct","2015","Mayapuri","ind",17,108,400,NA
"648","Oct","2015","Mayapuri","ind",12,76,366,NA
"649","Oct","2015","Mayapuri","ind",18,97,274,NA
"650","Oct","2015","Mayapuri","ind",23,124,252,NA
"651","Nov","2015","Mayapuri","ind",45,171,458,NA
"652","Nov","2015","Mayapuri","ind",21,172,321,NA
"653","Nov","2015","Mayapuri","ind",26,105,163,NA
"654","Nov","2015","Mayapuri","ind",26,142,455,NA
"655","Nov","2015","Mayapuri","ind",46,169,435,NA
"656","Nov","2015","Mayapuri","ind",18,224,392,NA
"657","Nov","2015","Mayapuri","ind",36,130,311,NA
"658","Nov","2015","Mayapuri","ind",26,127,346,NA
"659","Dec","2015","Mayapuri","ind",9,148,369,NA
"660","Dec","2015","Mayapuri","ind",12,136,236,NA
"661","Dec","2015","Mayapuri","ind",4,160,430,NA
"662","Dec","2015","Mayapuri","ind",2,159,451,NA
"663","Dec","2015","Mayapuri","ind",2,99,321,NA
"664","Dec","2015","Mayapuri","ind",8,106,375,NA
"665","Dec","2015","Mayapuri","ind",2,199,573,NA
"666","Dec","2015","Mayapuri","ind",28,223,616,NA
"667","Jan","2015","Pritampura","rsd",4,35,221,141
"668","Jan","2015","Pritampura","rsd",4,38,171,139
"669","Jan","2015","Pritampura","rsd",4,34,242,121
"670","Jan","2015","Pritampura","rsd",4,40,202,NA
"671","Jan","2015","Pritampura","rsd",4,35,277,127
"672","Jan","2015","Pritampura","rsd",4,34,170,129
"673","Feb","2015","Pritampura","rsd",4,35,393,184
"674","Feb","2015","Pritampura","rsd",4,33,282,177
"675","Feb","2015","Pritampura","rsd",4,35,156,120
"676","Feb","2015","Pritampura","rsd",4,36,190,NA
"677","Feb","2015","Pritampura","rsd",4,34,243,150
"678","Feb","2015","Pritampura","rsd",4,35,257,138
"679","Mar","2015","Pritampura","rsd",4,33,227,93
"680","Mar","2015","Pritampura","rsd",4,36,99,NA
"681","Mar","2015","Pritampura","rsd",4,35,225,102
"682","Mar","2015","Pritampura","rsd",4,28,121,73
"683","Mar","2015","Pritampura","rsd",4,31,98,69
"684","Mar","2015","Pritampura","rsd",4,32,171,60
"685","Apr","2015","Pritampura","rsd",4,31,116,81
"686","Apr","2015","Pritampura","rsd",4,34,127,85
"687","Apr","2015","Pritampura","rsd",4,31,194,76
"688","Apr","2015","Pritampura","rsd",4,33,209,88
"689","Apr","2015","Pritampura","rsd",4,37,205,64
"690","May","2015","Pritampura","rsd",4,35,233,NA
"691","May","2015","Pritampura","rsd",4,35,253,89
"692","May","2015","Pritampura","rsd",4,35,235,116
"693","May","2015","Pritampura","rsd",4,34,225,56
"694","May","2015","Pritampura","rsd",4,31,237,71
"695","May","2015","Pritampura","rsd",4,30,246,86
"696","May","2015","Pritampura","rsd",4,31,267,108
"697","Jun","2015","Pritampura","rsd",4,35,258,75
"698","Jun","2015","Pritampura","rsd",4,33,167,156
"699","Jun","2015","Pritampura","rsd",4,34,229,94
"700","Jun","2015","Pritampura","rsd",4,34,228,95
"701","Jun","2015","Pritampura","rsd",4,32,254,88
"702","Jun","2015","Pritampura","rsd",4,33,198,64
"703","Jun","2015","Pritampura","rsd",4,32,194,140
"704","Jul","2015","Pritampura","rsd",4,31,252,108
"705","Jul","2015","Pritampura","rsd",4,32,215,67
"706","Jul","2015","Pritampura","rsd",4,34,243,42
"707","Jul","2015","Pritampura","rsd",4,31,226,94
"708","Jul","2015","Pritampura","rsd",4,29,146,44
"709","Jul","2015","Pritampura","rsd",4,29,101,92
"710","Jul","2015","Pritampura","rsd",4,28,416,124
"711","Aug","2015","Pritampura","rsd",4,28,171,51
"712","Aug","2015","Pritampura","rsd",4,29,162,57
"713","Aug","2015","Pritampura","rsd",4,32,306,117
"714","Aug","2015","Pritampura","rsd",4,29,184,51
"715","Aug","2015","Pritampura","rsd",4,33,156,115
"716","Aug","2015","Pritampura","rsd",4,35,158,42
"717","Aug","2015","Pritampura","rsd",4,35,253,38
"718","Sep","2015","Pritampura","rsd",4,33,164,150
"719","Sep","2015","Pritampura","rsd",4,30,189,114
"720","Sep","2015","Pritampura","rsd",4,32,228,169
"721","Sep","2015","Pritampura","rsd",4,31,199,135
"722","Sep","2015","Pritampura","rsd",4,30,196,54
"723","Sep","2015","Pritampura","rsd",4,30,277,172
"724","Oct","2015","Pritampura","rsd",4,33,237,NA
"725","Oct","2015","Pritampura","rsd",4,33,204,151
"726","Oct","2015","Pritampura","rsd",4,36,210,138
"727","Oct","2015","Pritampura","rsd",4,38,234,104
"728","Oct","2015","Pritampura","rsd",4,35,427,179
"729","Oct","2015","Pritampura","rsd",4,31,411,136
"730","Oct","2015","Pritampura","rsd",4,36,450,225
"731","Nov","2015","Pritampura","rsd",21,72,161,117
"732","Nov","2015","Pritampura","rsd",21,77,334,197
"733","Nov","2015","Pritampura","rsd",4,41,504,192
"734","Nov","2015","Pritampura","rsd",4,54,360,241
"735","Nov","2015","Pritampura","rsd",4,46,374,186
"736","Nov","2015","Pritampura","rsd",4,44,426,116
"737","Dec","2015","Pritampura","rsd",4,56,590,NA
"738","Dec","2015","Pritampura","rsd",4,53,362,NA
"739","Dec","2015","Pritampura","rsd",4,51,138,NA
"740","Dec","2015","Pritampura","rsd",4,56,246,NA
"741","Dec","2015","Pritampura","rsd",4,54,269,NA
"742","Dec","2015","Pritampura","rsd",4,53,205,NA
"743","Dec","2015","Pritampura","rsd",5,43,142,NA
"744","Dec","2015","Pritampura","rsd",9,44,420,NA
